ExperimentName,Subject,Gender,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,List1,List1.Cycle,List1.Sample,Procedure[Block],Running[Block],Trial,Condition,ConResp[Trial],PracStim,PracStim.Cycle,PracStim.Sample,Procedure[Trial],RespK.ACC[Trial],RespK.CRESP[Trial],RespK.DurationError[Trial],RespK.OnsetDelay[Trial],RespK.OnsetTime[Trial],RespK.RESP[Trial],RespK.RT[Trial],RespK.RTTime[Trial],Running[Trial],Scenario[Trial],SoundFile[Trial],Speaker[Trial],SpeakerBlocks,SpeakerBlocks.Cycle,SpeakerBlocks.Sample,SpeakerNum,SubTrial,ConResp[SubTrial],F0Level,F0LevelNum,Procedure[SubTrial],RespK.ACC[SubTrial],RespK.CRESP[SubTrial],RespK.DurationError[SubTrial],RespK.OnsetDelay[SubTrial],RespK.OnsetTime[SubTrial],RespK.RESP[SubTrial],RespK.RT[SubTrial],RespK.RTTime[SubTrial],Running[SubTrial],Scenario[SubTrial],SoundFile[SubTrial],Speaker[SubTrial],SpeakerGender,StimList,StimList.Cycle,StimList.Sample,StimNum
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,20,8,Hi,5,TrialProc,1,8,-999999,25,536874,8,189,537063,StimList,7,16Perc_HiF0_6_7_con.wav,6,F,6,2,60,6
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,21,8,MidLo,2,TrialProc,1,8,-999999,19,540928,8,271,541199,StimList,5,08Perc_LoF0_6_5_con.wav,6,F,20,2,61,20
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,22,8,Hi,5,TrialProc,1,8,-999999,20,545199,8,816,546015,StimList,4,16Perc_HiF0_6_4_con.wav,6,F,3,2,62,3
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,23,8,Orig,3,TrialProc,0,8,-999999,24,549203,2,140,549343,StimList,10,6_10_con.wav,6,F,40,2,63,40
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,24,8,MidHi,4,TrialProc,1,8,-999999,21,553340,8,155,553495,StimList,4,08Perc_HiF0_6_4_con.wav,6,F,11,2,64,11
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,25,8,MidLo,2,TrialProc,0,8,-999999,14,557043,2,228,557271,StimList,7,08Perc_LoF0_6_7_con.wav,6,F,22,2,65,22
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,26,8,Hi,5,TrialProc,0,8,-999999,22,560530,2,253,560783,StimList,2,16Perc_HiF0_6_2_con.wav,6,F,2,2,66,2
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,27,8,Orig,3,TrialProc,0,8,-999999,22,564650,2,165,564815,StimList,5,6_5_con.wav,6,F,36,2,67,36
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,28,8,Orig,3,TrialProc,1,8,-999999,16,568054,8,865,568919,StimList,2,6_2_con.wav,6,F,34,2,68,34
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,29,8,MidHi,4,TrialProc,1,8,-999999,25,572474,8,373,572847,StimList,7,08Perc_HiF0_6_7_con.wav,6,F,14,2,69,14
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,30,8,Orig,3,TrialProc,1,8,-999999,12,576411,8,332,576743,StimList,7,6_7_con.wav,6,F,38,2,70,38
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,31,8,MidLo,2,TrialProc,0,8,-999999,12,580031,2,792,580823,StimList,6,08Perc_LoF0_6_6_con.wav,6,F,21,2,71,21
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,32,8,Hi,5,TrialProc,0,8,-999999,20,584119,2,544,584663,StimList,6,16Perc_HiF0_6_6_con.wav,6,F,5,2,72,5
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,33,8,MidHi,4,TrialProc,1,8,-999999,11,588139,8,884,589023,StimList,9,08Perc_HiF0_6_9_con.wav,6,F,15,2,73,15
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,34,8,MidHi,4,TrialProc,0,8,-999999,22,592310,2,249,592559,StimList,6,08Perc_HiF0_6_6_con.wav,6,F,13,2,74,13
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,35,8,Lo,1,TrialProc,0,8,-999999,18,595846,2,241,596087,StimList,6,16Perc_LoF0_6_6_con.wav,6,F,29,2,75,29
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,36,8,Lo,1,TrialProc,1,8,-999999,15,599333,8,290,599623,StimList,2,16Perc_LoF0_6_2_con.wav,6,F,26,2,76,26
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,37,8,Lo,1,TrialProc,1,8,-999999,15,603103,8,216,603319,StimList,9,16Perc_LoF0_6_9_con.wav,6,F,31,2,77,31
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,38,8,MidLo,2,TrialProc,1,8,-999999,19,607307,8,260,607567,StimList,4,08Perc_LoF0_6_4_con.wav,6,F,19,2,78,19
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,39,8,MidHi,4,TrialProc,1,8,-999999,11,610810,8,389,611199,StimList,2,08Perc_HiF0_6_2_con.wav,6,F,10,2,79,10
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,2,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,6,1,2,6,40,8,Lo,1,TrialProc,1,8,-999999,18,615047,8,1264,616311,StimList,5,16Perc_LoF0_6_5_con.wav,6,F,28,2,80,28
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,3,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,8,1,3,8,1,8,MidLo,2,TrialProc,1,8,-999999,11,620769,8,414,621183,StimList,5,08Perc_LoF0_8_5_con.wav,8,M,20,3,81,20
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,3,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,8,1,3,8,2,8,Hi,5,TrialProc,0,8,-999999,15,624023,2,360,624383,StimList,7,16Perc_HiF0_8_7_con.wav,8,M,6,3,82,6
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,3,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,8,1,3,8,3,8,MidHi,4,TrialProc,0,8,-999999,21,627109,2,274,627383,StimList,9,08Perc_HiF0_8_9_con.wav,8,M,15,3,83,15
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,3,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,8,1,3,8,4,8,Lo,1,TrialProc,1,8,-999999,17,630095,8,272,630367,StimList,1,16Perc_LoF0_8_1_con.wav,8,M,25,3,84,25
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,3,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,8,1,3,8,5,8,Hi,5,TrialProc,0,8,-999999,20,633098,2,317,633415,StimList,9,16Perc_HiF0_8_9_con.wav,8,M,7,3,85,7
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,3,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,8,1,3,8,6,8,Lo,1,TrialProc,1,8,-999999,23,636201,8,462,636663,StimList,2,16Perc_LoF0_8_2_con.wav,8,M,26,3,86,26
KoreanPoliteness_F0_EQ_KOR,8,F,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">514643292467</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-11-27T00:30:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-752244170,11/26/14,16:30:46,,2,2,1,2,Test,List1,3,,,,,,BlockProc,,,,,,,,,SpeakerBlocks,,,,8,1,3,8,7,8,MidHi,4,TrialProc,1,8,-999999,13,639771,8,683,640454,StimList,5,08Perc_HiF0_8_5_con.wav,8,M,12,3,87,12
